@id	@type	@lat	@lon	name	brand	operator	website	addr:city	addr:state	addr:postcode
1837047167	node	27.9601809	-82.7249549	Hotworx	Hotworx			Clearwater	FL	33759
1840678941	node	33.7728618	-118.3738790	Equinox	Equinox					
1843364383	node	37.3537322	-122.0512949	Active Age Fitness			http://www.activeagefitness.com/	Sunnyvale	CA	94087
1850403547	node	39.3981968	-81.6695472	Warrior Fitness						
1859293030	node	34.9673071	-82.4430937	Zen Rabbit Yoga			https://www.zenrabbityoga.com/	Travelers Rest	SC	29690
1863563476	node	33.1933834	-87.5288894	Planet Fitness	Planet Fitness			Tuscaloosa	AL	35401
1867356493	node	41.2689935	-73.6084510	Apex Fitness Center				Cross River	NY	10518
1871569992	node	40.7469750	-74.4310537	CKO Kickboxing						
1876939292	node	39.0444075	-94.4140476	Jazzercise	Jazzercise		https://www.jazzercise.com/	Independence	MO	64055
1880098295	node	39.0110945	-94.4834841	Planet Fitness	Planet Fitness		https://www.planetfitness.com/			
1887658477	node	38.9054262	-94.3803572	Planet Fitness	Planet Fitness			Lee's Summit	MO	
1910881360	node	41.2479330	-96.1954889	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/122/omaha-ne-68130/	Omaha	NE	68130
1914627252	node	44.9923831	-93.1456958	Viverant Physical Therapy				Roseville	MN	55113
1922113658	node	35.4650666	-97.7226418	Crunch Fitness	Crunch Fitness					
1927745196	node	43.0577048	-87.8977134	Invivo Wellness			https://invivowellness.com/	Milwaukee	WI	53212
1931592893	node	42.4470106	-71.2268200	btone Fitness			https://www.btonefitness.com/locations/lexington	Lexington	MA	02420
1931725856	node	37.2642392	-121.9192980	24 Hour Fitness	24 Hour Fitness					
1938609021	node	35.8398580	-78.6445690	Pure Barre	Pure Barre					
1938904469	node	39.4660364	-74.4956399	Atilis Gym						
1949189042	node	28.0583165	-82.6479629	The Next Level Training Center				Tampa	FL	33626
1949191666	node	28.0580658	-82.6479622	Jazzercize				Tampa	FL	33626
1949192885	node	28.0580160	-82.6479578	Kim's Karate After School Program				Tampa	FL	33626
1967405489	node	45.4321223	-122.6070902	Krav Maga Self Defense & Fitness			https://www.kravmagaportland.com/	Milwaukie		97222
1970232359	node	40.2066072	-75.1030946	Planet Fitness	Planet Fitness			Warminster	PA	18974
1975617326	node	29.7065094	-95.4062577	LA Fitness	LA Fitness					
1978798753	node	44.2318714	-88.4161468	Fitness Center						
1988260652	node	32.8441774	-79.8547572	Planet Fitness	Planet Fitness					
1989910340	node	44.8368367	-92.9601666	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/212/cottage-grove-mn-55016/	Cottage Grove	MN	55016
1995986620	node	35.2783056	-120.6529460							
2000852187	node	41.6427491	-93.7355313	Curves	Curves					
2002178744	node	41.6327125	-93.7550533	Snap Fitness	Snap Fitness			Urbandale		50322
2003236039	node	28.0707950	-82.7406950	Shapes Total Fitness				Palm Harbor	FL	34684
2006831096	node	44.7384020	-93.2601310	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us/gyms/burnsville-mn			
2012634279	node	40.1686552	-74.8931677	Planet Fitness	Planet Fitness			Levittown	PA	19056
2013199835	node	39.6406064	-75.6482841	Body Visions Fitness Centre						
2014446087	node	40.6793827	-73.9836697	Crossfit South Brooklyn			https://crossfitsouthbrooklyn.com			
2015644373	node	47.6380929	-122.3571086	Häutē Yoga			https://hauteyogaqueenanne.com	Seattle		98109
2019051185	node	47.6389600	-122.3570920	Inspire				Seattle		98109
2021889765	node	18.4451190	-66.3769441	Planet Fitness	Planet Fitness		https://www.planetfitness.com/	Vega Baja	PR	00693
2030454641	node	42.2054586	-70.9548560	Boston Sports Clubs						
2030779579	node	35.1359328	-81.8630376	Curves	Curves					
2035566503	node	35.1299097	-106.4999670	Jazzercise	Jazzercise					
2048590869	node	47.5906616	-122.2921409	Pulse Fitness				Seattle	WA	98144
2048881140	node	30.4301485	-84.2420477	Lakulish Yoga				Tallahassee	FL	
2050793998	node	37.3590650	-122.0209553	Rachna's Wellness Center			https://www.rachnaradio.com/			
2058170358	node	42.1920838	-70.9500852	Take Flight Fitness						
2058491447	node	44.5390870	-88.0931930	Herb Blue's Total Self Defence				Green Bay		54303
2060476101	node	30.3920165	-84.2241286	TC Health & Fitness			https://kinetixhealthclub.com/	Tallahassee		
2073129785	node	43.2914821	-84.6064017	Stay Fit Gratiot County				Ithaca		48847
2077086333	node	40.7937625	-73.9728288	New York Sports Clubs				New York	NY	10025
2077157839	node	47.6237338	-122.3211155	Orangetheory Fitness	Orangetheory Fitness			Seattle	WA	98102
2077272341	node	47.6207518	-122.3210850	Local Fit				Seattle	WA	98102
2077272346	node	47.6208985	-122.3214676	Fit 321 Go				Seattle	WA	98102
2078416195	node	32.7498936	-96.8282758	Anytime Fitness						
2081565824	node	45.0459791	-93.5267746	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/795/medina-mn-55340/	Medina	MN	55340
2084284972	node	38.6418743	-121.5346620	Bikram Yoga				Sacramento	CA	95834
2086267703	node	42.0483082	-87.6843194	CycleBar	CycleBar			Evanston	IL	60201
2086607382	node	39.3845600	-76.6902013	Arenal Fitness			https://www.arenalfitness.com/	Mount Washington	MD	21209
2092025908	node	40.1632800	-76.3943225	Curves	Curves		https://www.curves.com/			
2096812139	node	47.7414590	-121.9858137	Naturally Centered						
2100732238	node	39.6413281	-75.6243990	Snap Fitness 24-7						
2103238248	node	35.7385966	-78.7851247	CrossFit Brave			https://crossfitbrave.com		NC	27518
2103238255	node	35.7386977	-78.7858305	Phase II					NC	27518
2106171287	node	40.2459949	-75.6512680	The Bridge Wellness Hub				Pottstown	PA	
2107727743	node	37.2520798	-121.8772441	KB Fitness			https://www.kbfitness.biz/			
2109414093	node	37.3203945	-121.9489586	Solidcore	[solidcore]		https://www.solidcore.co/ca/california/santana-row/	San Jose	CA	95128
2109633369	node	43.0316404	-76.1910980	Blink Fitness	Blink Fitness			Syracuse	NY	13219
2111000504	node	29.8801415	-95.6424482	24 Hour Fitness	24 Hour Fitness					
2118129125	node	41.2312368	-73.2247986	LA Fitness	LA Fitness					
2118748283	node	37.3101614	-121.0198997	Get Fit 24/7 Health Club				Newman	CA	95360
2123268098	node	42.3080407	-89.0571560	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2704/loves-park-il-61111/	Loves Park	IL	61111
2128013424	node	28.0100850	-82.7344950	Tae Kwon Do						
2130308386	node	13.4947750	144.7749690							
2131716936	node	47.6245459	-122.3207298	Tribe Fitness				Seattle		98102
2134331822	node	47.6612158	-122.3244589	Commune Yoga			https://www.communeyoga.com/	Seattle		98105
2135541020	node	47.6550566	-122.3421734	Emerald City Athletics			https://emeraldcityathletics.com/stone-way-seattle-washington/	Seattle	WA	98103
2135668525	node	37.0860503	-97.0411209	Curves	Curves			Arkansas City		67005
2136830837	node	47.6645553	-122.3738549	Corsair Athletics			https://traincorsair.com	Seattle		98107
2137074867	node	47.5226243	-122.2681174	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/seattle-rainier-beach-wa		WA	98118
2138368908	node	47.6688340	-122.3797650	Inspire Ballard			https://inspireseattle.com/	Seattle		98107
2138389683	node	47.6685161	-122.3796050	Strive & Uplift			https://www.striveanduplift.com/	Seattle		98107
2138399518	node	47.6688560	-122.3836540	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/washington/seattle/2032-nw-market-st	Seattle	WA	98107
2138399535	node	47.6688494	-122.3852279	Ballard Health Club			https://www.ballardhealthclub.com/	Seattle		98107
2138635301	node	42.3241749	-72.6324920	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4406/northampton-ma-01060/	Northampton	MA	01060
2139017612	node	42.5018664	-71.4207680	Borges Martial Arts						
2140460435	node	47.6749129	-122.3878421	Pilates Studio			http://pilatesstudioinballard.com	Seattle		98107
2140464396	node	33.5111880	-112.0834237	LA Fitness	LA Fitness					
2140468840	node	47.6687793	-122.3958880	EDGE Personal Training			https://www.edgepersonaltraining.net/	Seattle		98107
2140469504	node	47.6756351	-122.3982140	30 Minute Hit			https://30minutehit.com/	Seattle		98107
2140513582	node	47.6745612	-122.4067000	Nomad Boxing Club			https://nomadboxingclub.com/	Seattle		98107
2140762847	node	37.1515174	-121.6563753	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2417/morgan-hill-ca-95037/	Morgan Hill	CA	95037
2140777249	node	44.9531820	-93.4193440	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/57/minnetonka-mn-55305/	Minnetonka	MN	55305
2140793743	node	45.1092110	-93.2994110	Anytime Fitness	Anytime Fitness					
2143322826	node	47.6497763	-122.3437929	Experience Momentum				Seattle		98103
2143322930	node	47.6500342	-122.3430426	Embrace the Moon			https://embracethemoon.com/	Seattle		98103
2144293444	node	47.6587313	-122.3498790	The Yoga Tree			https://www.yogatree.com/	Seattle		98103
2144365448	node	47.6523848	-122.3558739	Sea Level				Seattle		98103
2144963554	node	40.5737349	-105.0494334	Pump It Up				Fort Collins	CO	80525
2148391073	node	40.7846244	-73.9799801	New York Sports Clubs				New York	NY	10024
2150871764	node	45.7665211	-122.5458560	Battle Ground Fitness						
2152901648	node	47.7201050	-122.2944601	Power Body			https://powerbodyllc.com/	Seattle		98125
2154950305	node	39.3338049	-74.5960903	Snap Fitness	Snap Fitness					
2158036832	node	44.6933417	-93.2151968	Snap Fitness	Snap Fitness					
2158667692	node	47.6232509	-122.3211942	CorePower Yoga	CorePower Yoga			Seattle		98102
2158761236	node	47.6146027	-122.3179920	Rain City Fit			https://www.raincityfit.com	Seattle		98122
2158768606	node	47.6145597	-122.3285576	The Rep Room				Seattle		98101
2158768645	node	47.6158399	-122.3235763	Henry's Gymnasium				Seattle	WA	98122
2159222951	node	47.6157902	-122.3235750	Urban Fit				Seattle		98122
2163810566	node	39.2728148	-84.3304669	LA Fitness	LA Fitness					
2167144976	node	37.7983396	-122.4220770	Crunch Fitness	Crunch Fitness		https://www.crunch.com/locations/polk-st			
2167542586	node	47.6580753	-122.3468569	Marcelo Alonso Brazilian Jiu-Jitsu			https://www.mabjj.com/	Seattle	WA	98103
2174599963	node	39.0268488	-95.7471888	Jazzercise	Jazzercise		http://jes.jazzercise.com/jes.dll?JCLS:ISFacilityPage:0:FacilityObjectID=435&SearchObjID=55674&CameFrom=Index	Topeka	KS	66614
2174921622	node	45.5271369	-122.6804960	The Bar Method	The Bar Method		http://portland.barmethod.com/	Portland	OR	97209
2179176033	node	42.0493127	-87.6831026	Evanston Athletic Club				Evanston	IL	60201
2183010455	node	40.7063367	-74.0097547	Barry's Wall Street						
2187924805	node	39.0145713	-95.7276310	Lava Yoga			https://lavayogatopeka.com/	Topeka	KS	66614
2190514084	node	47.6397028	-122.3658981	Tulinda				Seattle		98119
2193400735	node	34.9673741	-82.4431454	Switchback Pilates Studio			https://switchbackpilates.com/	Travelers Rest		29690
2195974734	node	35.1383158	-85.2495745	Planet Fitness	Planet Fitness					
2202188662	node	41.0365887	-73.6661414	Kaia Yoga			https://www.kaiayoga.com/	Greenwich	CT	06831
2202546422	node	39.0370333	-77.5025894	Hotworx	Hotworx		https://www.hotworx.net/studio/ashburnfarm			
2203934620	node	38.8940970	-77.4262260	Fitness First	Fitness First					
2209241492	node	34.8979113	-120.4357184	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2149/orcutt-ca-93455/	Santa Maria	CA	93455
2217041345	node	33.7683041	-84.3602240	Trinity fitness						
2228107140	node	39.1617913	-78.1665953	Orangetheory Fitness	Orangetheory Fitness			Winchester	VA	22601
2249310829	node	44.0945913	-123.0963226	Apex Health & Weight Loss Solutions						
2250642941	node	45.1157072	-95.0433896	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us	Willmar	MN	56201
2259100667	node	27.9219950	-82.4939000	Better Fit Gym						
2262185493	node	35.7917571	-78.8485462	F45 Training	F45 Training				NC	
2267875529	node	40.4355478	-75.3548268	CrossFit	CrossFit					
2270078936	node	47.6475948	-122.3179192	Strength Studio			http://strength-studio.com	Seattle		98102
2270112963	node	47.6410850	-122.3202154	Pilates on 10th			https://www.pilateson10th.com	Seattle		98102
2272176262	node	35.7857139	-78.8093235	Curves	Curves				NC	
2274416797	node	41.9892171	-87.6596351	Trapeze School New York - indoor location			https://chicago.trapezeschool.com/	Chicago	IL	60660
2274516809	node	37.8238263	-122.2553590	Oakland Yoga Studio				Oakland		
2276456334	node	48.1547993	-122.1879557	PA Fitness						
2286349980	node	41.6003170	-93.6484220	Harmony Yoga						
2287622618	node	40.7495663	-111.8647276	Centered City Yoga			https://www.centeredcityyoga.com/	Salt Lake City	UT	84105
2291869164	node	47.6363640	-122.3705553	Red Square Yoga			https://www.redsquareyoga.com/	Seattle		98119
2291919098	node	40.5264218	-105.0242207	F45 Training	F45 Training		https://f45training.com/studio/fortcollinssouth/			
2294252600	node	42.0338614	-87.7076209	The Fitness Matrix				Evanston	IL	60202
2294252603	node	42.0315252	-87.7075581	Planet Fitness	Planet Fitness			Evanston	IL	60202
2295173523	node	42.0392867	-87.7016138	Blink Fitness	Blink Fitness			Evanston	IL	60202
2295226411	node	42.0483084	-87.6856032	Fit Girl Studio				Evanston	IL	60201
2295226747	node	42.0483059	-87.6840846	Pure Barre	Pure Barre			Evanston	IL	60201
2295249905	node	42.0642311	-87.7132337	Orangetheory Fitness	Orangetheory Fitness			Evanston	IL	60201
2295276226	node	40.8675296	-96.7238989	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us/	Lincoln	NE	68521
2296017073	node	42.3937919	-71.1501200	Wu Dao Kung Fu and Tai Chi						
2297906216	node	38.1330098	-122.2183529	Orangetheory Fitness	Orangetheory Fitness			Vallejo	CA	94591
2300379104	node	47.5504459	-122.0400590	24 Hour Fitness	24 Hour Fitness					
2301497485	node	47.5660130	-122.0054848	Klahanie Fitness						
2310086751	node	28.1246550	-82.5006440	LA Fitness	LA Fitness					
2310496635	node	40.0190999	-105.2556297	Orangetheory Fitness	Orangetheory Fitness			Boulder	CO	80301
2312065996	node	47.6186876	-122.3382439	Barry's	Barry's		https://www.barrysbootcamp.com/studio/seattle/	Seattle	WA	98109
2315238714	node	47.6802400	-122.3239340	Pranify Yoga			https://pranifyyoga.com/seattle	Seattle		98115
2317034648	node	38.7332808	-77.5516103	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/800/bristow-va-20136/	Bristow	VA	20136
2318841658	node	38.8404114	-77.4325115	Yoga Taichi						
2320551010	node	40.0981678	-83.0854948	Pure Barre	Pure Barre			Columbus	OH	43235
2321204426	node	35.2683291	-120.6482069							
2322764423	node	39.3632630	-104.8596448	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/3068/castle-rock-co-80104/	Castle Rock	CO	80104
2323794477	node	47.6614617	-122.3129642	Seattle Bouldering Project				Seattle		98105
2326560217	node	47.6276346	-122.3412292	Pro Fit Training Gym			http://profittraininggym.com	Seattle	WA	98109
2326627187	node	47.6180610	-122.3548486	CrossFit	CrossFit		https://crossfitbelltown.com/	Seattle	WA	98121
2327625174	node	47.6157824	-122.3492097	Northwest Strong				Seattle	WA	98121
2327652064	node	47.6182378	-122.3451569	Transform 180 Training				Seattle	WA	98121
2327652070	node	47.6169599	-122.3469791	Demco Fitness				Seattle	WA	98121
2327741486	node	47.6125881	-122.3388386	Urban Yoga Spa			https://www.urbanyogaspa.com/	Seattle	WA	98101
2328648850	node	47.7037703	-122.3565300	Positive Spin			https://positivespinpoledance.com	Seattle		98133
2329493568	node	47.5207926	-122.3906085	Lagom Studios			https://thelagomstudios.com	Seattle	WA	98136
2329620392	node	47.6359141	-122.2781272	1 on 1 Fitness				Seattle		98112
2329620483	node	47.6359461	-122.2773931	Leitz Pilates				Seattle		98112
2329682494	node	46.2398547	-119.1189690	Green Life Fitness				Pasco	WA	
2330280114	node	47.6118580	-122.2902189	Seattle Movement Project				Seattle		98122
2330280336	node	47.6127963	-122.2895460	Lifted Beauty & Wellness			https://www.liftedbeautyandwellness.com	Seattle		98122
2330942492	node	40.6215658	-111.9776900	EOS Fitness						
2334731532	node	39.1088549	-84.5118006	Main Street Yoga						
2336695925	node	37.7850177	-122.3905255							
2336695926	node	37.7855810	-122.3891013							
2338546729	node	47.5582002	-122.2850100	Columbia City Fitness					WA	
2338730127	node	28.0532635	-82.3918797	Anytime Fitness	Anytime Fitness					33617
2340010642	node	37.8002650	-122.4362880	The Bar Method	The Bar Method		https://barmethod.com/			
2340056955	node	37.8487408	-122.2910010	Crossfit Oakland			https://www.crossfitoakland.com/	Emeryville	CA	94608
2340812036	node	37.2670110	-121.8340040	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4922/san-jose-ca-95136/	San Jose	CA	95136
2340831795	node	37.2311930	-121.7760146	Gold's Gym	Gold's Gym			San Jose		95119
2340900237	node	42.3436944	-71.1235498	Healthworks						
2341083525	node	37.7972838	-122.4331198	Equinox Gym						
2342342199	node	39.0127127	-77.3736249	Planet Fitness	Planet Fitness					
2346664866	node	40.5256768	-105.0265110	Club Pilates	Club Pilates		https://www.clubpilates.com/location/frontrangevillage	Fort Collins	CO	80525
2348337228	node	29.7341140	-95.4393210	LA Fitness	LA Fitness					
2350317121	node	47.5761404	-122.3338905	The Athletic Form				Seattle	WA	98134
2351694400	node	33.7978650	-84.3713240	LA Fitness	LA Fitness		https://www.lafitness.com/			
2351695731	node	47.6016119	-122.3347640	Bodytonic Pilates			https://www.bodytonicpilates.com/	Seattle	WA	98104
2351712366	node	47.5995747	-122.3339675	Kinesia Pilates			https://backalleybikerepair.com/	Seattle	WA	98104
2353016530	node	33.0450485	-117.2579807	Kettlebells			http://www.phyzyks.com/			
2354406521	node	47.6015942	-122.3347652	The Exercise Space			http://theexercisespace.com	Seattle	WA	98104
